year,statefip,region4,region9,effort,inc_effort,predicted_fedrevpp0_,predicted_fedrevpp10_,predicted_fedrevpp20_,predicted_fedrevpp30_,fairness_fedrevpp,predicted_strevpp0_,predicted_strevpp10_,predicted_strevpp20_,predicted_strevpp30_,fairness_strevpp,predicted_locrevpp0_,predicted_locrevpp10_,predicted_locrevpp20_,predicted_locrevpp30_,fairness_locrevpp,predicted_slocrev0_,predicted_slocrev10_,predicted_slocrev20_,predicted_slocrev30_,fairness,syst_prog,predicted_curexpp0_,predicted_curexpp10_,predicted_curexpp20_,predicted_curexpp30_,fairness_curexpp,necm_predcost_state,necm_ppcstot_state,necm_enroll_state,necm_outcomegap_state,necm_fundinggap_state,necm_predcost_q1,necm_ppcstot_q1,necm_enroll_q1,necm_outcomegap_q1,necm_fundinggap_q1,necm_predcost_q2,necm_ppcstot_q2,necm_enroll_q2,necm_outcomegap_q2,necm_fundinggap_q2,necm_predcost_q3,necm_ppcstot_q3,necm_enroll_q3,necm_outcomegap_q3,necm_fundinggap_q3,necm_predcost_q4,necm_ppcstot_q4,necm_enroll_q4,necm_outcomegap_q4,necm_fundinggap_q4,necm_predcost_q5,necm_ppcstot_q5,necm_enroll_q5,necm_outcomegap_q5,necm_fundinggap_q5,predicted_tchph0_,predicted_tchph10_,predicted_tchph20_,predicted_tchph30_,fairness_tchph,count,enrolled,lowinc_ec,lowinc_enrolled,ec_enrollshare,ec_lowinc_enrollshare,ec_enrollgapratio,tchsalary25_30,nontchsal25_30,tchsalary31_40,nontchsal31_40,tchsalary41_50,nontchsal41_50,tchsalary51_60,nontchsal51_60,sal_parity25,sal_parity35,sal_parity45,sal_parity55,pred_csd_pov60,pred_csd_pov80,pred_csd_pov100,pred_csd_pov120,pred_csd_pov140,pred_csd_pov160,csd_ratio,pred_css_pov60,pred_css_pov80,pred_css_pov100,pred_css_pov120,pred_css_pov140,pred_css_pov160,css_ratio,pred_salratio_pov60,pred_salratio_pov80,pred_salratio_pov100,pred_salratio_pov120,pred_salratio_pov140,pred_salratio_pov160,sal_ratio,ftotinc_under185pov,ftotinc_over185pov,ftotinc_under130pov,ftotinc_over130pov,inc_gap185_ratio,inc_gap130_ratio,coverage,state_chartershare,inc_pubsch,inc_nonpubsch,pubprv_incratio
1995,41,4,6,,,142.3232,273.9971,527.4926,1015.516,7.135278,1995.533,2162.866,2344.232,2540.805,1.273246,3134.629,3082.432,3031.104,2980.631,0.950872,5420.001,5666.292,5923.774,6192.956,1.142612,,5097.143,5512.05,5960.731,6445.936,1.264617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.493957,4.817921,5.165239,5.537596,1.232232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,42,1,3,,,77.81025,148.8711,284.829,544.9515,7.003596,1646.331,1992.056,2410.382,2916.555,1.771549,6343.953,4788.171,3613.926,2727.652,0.4299609,7711.256,7070.478,6482.944,5944.234,0.7708516,,6843.066,6506.14,6185.802,5881.236,0.8594446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.541495,5.483666,5.426441,5.369812,0.9690188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,44,1,5,,,156.8566,234.9345,351.8769,527.0291,3.359942,1715.993,2118.37,2615.098,3228.302,1.881302,6219.371,4923.75,3898.034,3085.995,0.4961908,7390.456,7317.684,7245.629,7174.28,0.9707493,,7242.453,7216.383,7190.404,7164.521,0.9892396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.346756,6.945344,6.565866,6.207121,0.8448792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,45,3,7,,,177.2966,255.86,369.2362,532.8514,3.005423,1854.895,1909.419,1965.544,2023.32,1.0908,3284.107,3023.094,2782.826,2561.654,0.7800154,5263.274,5165.401,5069.35,4975.084,0.945245,,4483.44,4603.891,4727.578,4854.587,1.082782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.755115,5.856511,5.959692,6.064692,1.053792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,46,2,9,,,148.6875,243.9931,400.3878,657.0283,4.418855,715.5694,824.2914,949.5325,1093.802,1.528576,5384.051,4498.179,3758.065,3139.727,0.5831534,4756.202,4887.976,5023.4,5162.576,1.085441,,4262.51,4634.292,5038.5,5477.964,1.28515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.663396,6.075873,6.518392,6.99314,1.234796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,47,3,2,,,143.1566,223.4964,348.923,544.7393,3.805198,1673.552,1714.94,1757.351,1800.812,1.076042,2098.084,2087.772,2077.51,2067.298,0.9853264,4021.636,4103.643,4187.322,4272.708,1.062431,,3680.284,3916.514,4167.908,4435.438,1.205189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.918608,5.13569,5.362354,5.59902,1.138334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,48,3,8,,,151.7314,212.3198,297.102,415.739,2.739967,1465.861,1625.255,1801.98,1997.923,1.362969,3724.392,3171.084,2699.978,2298.861,0.6172446,5269.294,5210.225,5151.818,5094.065,0.9667453,,4309.21,4505.598,4710.936,4925.632,1.143048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.285905,6.293425,6.300953,6.308491,1.003593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,49,4,4,,,138.14,312.5871,707.3307,1600.568,11.58656,2059.981,1867.118,1692.311,1533.87,0.7446036,1188.298,1705.963,2449.141,3516.075,2.958917,3462.239,4013.799,4653.228,5394.522,1.558102,,2924.98,3772.474,4865.523,6275.277,2.145409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.732414,4.250765,4.841103,5.513426,1.477174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,50,1,5,,,64.99432,93.92926,135.7458,196.1788,3.018399,499.9734,809.4005,1310.328,2121.273,4.242771,7837.306,6246.249,4978.193,3967.567,0.5062412,7207.188,6824.087,6461.351,6117.895,0.8488602,,6585.318,6263.711,5957.81,5666.849,0.8605278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.195148,6.231566,6.268198,6.305045,1.017739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,51,3,7,,,174.9978,253.1962,366.3377,530.0368,3.02882,1739.419,1917.868,2114.625,2331.568,1.340429,3657.659,3233.708,2858.896,2527.527,0.6910232,5757.699,5622.557,5490.586,5361.714,0.9312251,,5241.444,5313.917,5387.394,5461.885,1.042057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.827223,5.819375,5.811537,5.80371,0.9959651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,53,4,6,,,114.8366,239.5488,499.6982,1042.369,9.076982,3881.407,3810.84,3741.557,3673.533,0.9464437,2015.816,1676.148,1393.715,1158.872,0.5748896,6082.156,6037.472,5993.117,5949.087,0.9781215,,4947.153,5390.708,5874.032,6400.689,1.293813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.682507,4.838088,4.998838,5.16493,1.103027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,54,3,7,,,257.8909,321.3929,400.5314,499.1567,1.935534,2644.604,2798.518,2961.39,3133.741,1.184957,3532.475,2898.32,2378.009,1951.105,0.5523338,5992.741,6008.278,6023.855,6039.473,1.007798,,5459.035,5685.874,5922.139,6168.222,1.129911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.086169,6.272407,6.464343,6.662153,1.094638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,55,2,1,,,115.3868,199.7357,345.7446,598.4876,5.186796,1858.225,2280.454,2798.623,3434.532,1.848287,5075.466,4127.881,3357.209,2730.421,0.5379647,6930.786,6860.913,6791.743,6723.271,0.970059,,6247.176,6410.73,6578.567,6750.797,1.080616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.134482,6.098816,6.063358,6.028106,0.9826594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,56,4,4,,,131.6516,263.2285,526.3076,1052.317,7.993193,658.5261,1533.141,3569.368,8309.988,12.61907,8450.563,3811.243,1718.889,775.2268,0.0917367,6154.278,6284.261,6416.991,6552.523,1.06471,,5466.747,6092.252,6789.327,7566.163,1.384034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.739006,6.316405,6.951897,7.651325,1.333214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,1,3,2,,,168.7536,256.3239,389.3364,591.3723,3.504354,2145.651,2089.141,2034.12,1980.547,0.9230518,2013.397,1615.117,1295.624,1039.33,0.5162075,4553.822,4222.471,3915.23,3630.345,0.7972083,,4015.053,4071.008,4127.742,4185.266,1.042394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.879319,5.832471,5.785996,5.739891,0.976285,,,,,,,,,,,,,,,,,,,,22.5654,22.74681,22.92822,23.10962,23.29103,23.47244,1.040196,46.6755,46.22266,45.76982,45.31699,44.86414,44.4113,0.9514906,1.012088,1.011683,1.011278,1.010873,1.010468,1.010062,0.9979986,,,,,,,,,,,
1994,2,4,6,,,292.0987,604.7201,1251.927,2591.815,8.873077,3168.587,4250.667,5702.281,7649.624,2.414207,2478.56,1889.529,1440.481,1098.15,0.4430597,5212.704,7086.934,9635.045,13099.33,2.512963,,5367.453,7129.911,9471.091,12581.02,2.343947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.627859,5.24487,5.944144,6.736649,1.455673,,,,,,,,,,,,,,,,,,,,33.2866,29.88449,26.48237,23.08026,19.67814,16.27602,0.4889662,41.72189,41.56681,41.41172,41.25663,41.10155,40.94646,0.9814143,0.9419792,0.9759912,1.010003,1.044015,1.078027,1.11204,1.180535,,,,,,,,,,,
1994,4,4,4,,,114.2088,194.7923,332.2339,566.6515,4.961537,1362.351,1461.287,1567.408,1681.235,1.234068,3318.283,2940.316,2605.402,2308.636,0.6957321,4671.624,4726.158,4781.327,4837.142,1.035431,,3733.223,3999.525,4284.822,4590.471,1.229627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.017763,5.106262,5.196322,5.287971,1.05385,,,,,,,,,,,,,,,,,,,,26.06557,25.72235,25.37914,25.03593,24.69271,24.3495,0.9341634,48.80993,48.675,48.54007,48.40514,48.27021,48.13528,0.9861781,1.016995,1.013299,1.009604,1.005908,1.002212,0.998516,0.9818298,,,,,,,,,,,
1994,5,3,8,,,143.0895,218.8253,334.6473,511.7728,3.576593,1954.74,1947.497,1940.281,1933.092,0.9889256,2314.768,2008.256,1742.332,1511.62,0.653033,4594.471,4439.21,4289.197,4144.253,0.9020088,,3997.743,4197.787,4407.841,4628.407,1.157755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.976636,5.224128,5.483927,5.756647,1.156734,,,,,,,,,,,,,,,,,,,,23.42965,22.85627,22.28289,21.70951,21.13613,20.56275,0.8776378,55.72248,55.10865,54.4948,53.88097,53.26712,52.65329,0.9449199,1.028913,1.018185,1.007456,0.9967269,0.9859982,0.9752694,0.9478636,,,,,,,,,,,
1994,6,4,6,,,135.0915,211.3171,330.5531,517.0683,3.827542,1887.326,2197.264,2558.101,2978.195,1.577997,2787.417,2336.357,1958.287,1641.396,0.5888592,4836.979,4914.021,4992.287,5071.802,1.048547,,4297.719,4454.901,4617.833,4786.723,1.113782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.072906,4.048362,4.023966,3.999717,0.9820302,,,,,,,,,,,,,,,,,,,,29.00698,28.82054,28.6341,28.44765,28.26121,28.07477,0.9678624,53.88686,53.57645,53.26604,52.95564,52.64523,52.33482,0.9711983,1.014689,1.012858,1.011027,1.009195,1.007364,1.005532,0.9909755,,,,,,,,,,,
1994,8,4,4,,,96.17471,199.3374,413.1584,856.3367,8.90397,1962.244,1890.168,1820.74,1753.863,0.8938046,3185.114,3043.076,2907.372,2777.72,0.8720945,5469.932,5337.259,5207.803,5081.488,0.9289855,,4656.064,4883.975,5123.042,5373.811,1.154153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.941447,5.201254,5.47472,5.762566,1.16617,,,,,,,,,,,,,,,,,,,,30.53579,28.59135,26.64691,24.70247,22.75802,20.81358,0.6816126,52.00672,51.72068,51.43464,51.14859,50.86255,50.57651,0.9724995,0.9994705,1.004385,1.009299,1.014213,1.019127,1.024042,1.024584,,,,,,,,,,,
1994,9,1,5,,,116.7318,187.815,302.184,486.1973,4.16508,1403.331,1982.773,2801.472,3958.215,2.820586,6919.84,5431.59,4263.417,3346.483,0.4836071,8396.655,8405.081,8413.515,8421.955,1.003013,,7879.964,8067.736,8259.982,8456.81,1.073204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.628212,6.693246,6.758919,6.825236,1.029725,,,,,,,,,,,,,,,,,,,,20.03084,19.93247,19.8341,19.73573,19.63736,19.53899,0.9754454,44.69299,44.41606,44.13914,43.86221,43.58529,43.30836,0.9690193,1.006076,1.011078,1.016079,1.021081,1.026083,1.031084,1.024857,,,,,,,,,,,
1994,10,3,7,,,196.4188,341.485,593.6908,1032.165,5.254918,3427.774,3436.038,3444.319,3452.623,1.007249,3248.412,2285.584,1608.138,1131.487,0.34832,5870.58,6185.768,6517.879,6867.819,1.169871,,6258.91,6453.682,6654.513,6861.593,1.096292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.572443,5.804293,6.045789,6.297333,1.130085,,,,,,,,,,,,,,,,,,,,24.16801,24.14041,24.1128,24.0852,24.0576,24.03,0.9942895,45.36417,45.37483,45.38548,45.39613,45.40678,45.41743,1.001174,0.9881971,0.998702,1.009207,1.019712,1.030217,1.040722,1.053152,,,,,,,,,,,
1994,11,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.37975,24.04304,23.70634,23.36963,23.03293,22.69622,0.9309458,45.34202,44.5025,43.66298,42.82346,41.98394,41.14442,0.9074236,1.019733,1.023305,1.026877,1.03045,1.034022,1.037595,1.017516,,,,,,,,,,,
1994,12,3,7,,,198.5115,294.1583,435.8896,645.9098,3.253765,1515.815,1937.185,2475.688,3163.885,2.08725,4622.328,3549.873,2726.245,2093.712,0.4529563,5655.406,5736.432,5818.619,5901.983,1.0436,,4321.459,4767.857,5260.367,5803.751,1.343007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.537216,5.47778,5.418983,5.360816,0.9681429,,,,,,,,,,,,,,,,,,,,24.10319,24.82912,25.55506,26.28099,27.00693,27.73286,1.150589,49.37283,48.76026,48.14769,47.53512,46.92255,46.30998,0.9379649,1.01012,1.009474,1.008828,1.008182,1.007536,1.00689,0.9968026,,,,,,,,,,,
1994,13,3,7,,,100.7589,172.2696,294.5332,503.5698,4.997772,2289.026,2327.474,2366.568,2406.319,1.051242,2418.718,2322.617,2230.335,2141.719,0.8854771,4855.878,5019.037,5187.677,5361.983,1.104225,,4145.869,4444.969,4765.647,5109.46,1.232422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97844,6.047782,6.117928,6.188888,1.035201,,,,,,,,,,,,,,,,,,,,23.46412,23.62127,23.77843,23.93558,24.09274,24.24989,1.033488,47.92312,47.94425,47.96537,47.9865,48.00762,48.02875,1.002204,0.9979961,1.002056,1.006117,1.010177,1.014237,1.018297,1.020342,,,,,,,,,,,
1994,15,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.007139,1.006734,1.006329,1.005924,1.005519,1.005114,0.9979889,,,,,,,,,,,
1994,16,4,4,,,107.2893,222.5045,461.4461,956.981,8.91963,1696.712,1818.186,1948.357,2087.848,1.230526,1618.862,1486.451,1364.871,1253.234,0.7741451,3782.412,3900.331,4021.927,4147.314,1.096473,,3321.53,3742.331,4216.442,4750.618,1.43025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.763736,4.916708,5.074593,5.237547,1.099462,,,,,,,,,,,,,,,,,,,,27.18266,25.6067,24.03075,22.45479,20.87883,19.30288,0.7101173,49.27451,47.40237,45.53024,43.65811,41.78597,39.91384,0.8100303,1.050402,1.02986,1.009318,0.9887763,0.9682344,0.9476926,0.9022192,,,,,,,,,,,
1994,17,2,1,,,67.73195,144.9005,309.989,663.1665,9.791044,1021.988,1338.778,1753.766,2297.39,2.247962,4593.783,3746.558,3055.586,2492.048,0.5424827,5703.566,5512.853,5328.517,5150.345,0.9030043,,4986.383,5040.904,5096.021,5151.741,1.033162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.519511,5.465285,5.411592,5.358426,0.9708153,,,,,,,,,,,,,,,,,,,,23.4948,23.32409,23.15337,22.98265,22.81193,22.64121,0.9636691,44.90546,45.28215,45.65884,46.03553,46.41221,46.7889,1.041942,1.030892,1.023318,1.015743,1.008169,1.000594,0.9930201,0.9632629,,,,,,,,,,,
1994,18,2,1,,,104.7255,202.9544,393.3186,762.238,7.278437,1865.874,2136.125,2445.519,2799.724,1.500489,4168.791,3735.632,3347.481,2999.661,0.7195519,6115.581,6164.105,6213.016,6262.314,1.023993,,4948.323,5399.56,5891.945,6429.231,1.299275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.232554,5.493039,5.766491,6.053555,1.156903,,,,,,,,,,,,,,,,,,,,23.69126,23.54127,23.39128,23.2413,23.09131,22.94133,0.9683459,45.59099,45.26286,44.93472,44.60659,44.27845,43.95031,0.9640131,1.019783,1.018161,1.016539,1.014918,1.013296,1.011675,0.9920493,,,,,,,,,,,
1994,19,2,9,,,79.29237,180.3716,410.3029,933.3431,11.77091,1665.27,1857.875,2072.756,2312.491,1.388658,3748.835,3290.285,2887.824,2534.591,0.6761011,5391.259,5345.787,5300.699,5255.99,0.9749097,,4839.039,5159.031,5500.184,5863.896,1.211789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.666203,5.923931,6.193381,6.475087,1.142756,,,,,,,,,,,,,,,,,,,,22.84379,22.89526,22.94673,22.9982,23.04967,23.10114,1.011266,46.14959,47.4401,48.73061,50.02112,51.31164,52.60215,1.139818,0.998143,1.008569,1.018994,1.02942,1.039845,1.050271,1.052225,,,,,,,,,,,
1994,20,2,9,,,110.5217,206.4559,385.662,720.4211,6.518366,2169.919,2406.01,2667.787,2958.046,1.363206,2865.703,2505.218,2190.079,1914.583,0.6681021,5775.788,5749.525,5723.382,5697.357,0.9864208,,4984.094,5379.824,5806.976,6268.042,1.257609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.158979,6.365382,6.578701,6.79917,1.103944,,,,,,,,,,,,,,,,,,,,21.16358,21.95713,22.75068,23.54424,24.33779,25.13134,1.187481,47.64817,46.85074,46.05331,45.25587,44.45844,43.66101,0.9163207,1.039908,1.026728,1.013548,1.000368,0.9871884,0.9740084,0.9366292,,,,,,,,,,,
1994,21,3,2,,,222.2226,311.7,437.2053,613.2451,2.759598,2278.563,2402.9,2534.023,2672.301,1.172801,2580.983,2002.598,1553.826,1205.621,0.467117,4654.683,4751.142,4849.599,4950.097,1.063466,,4168.092,4497.0,4851.864,5234.729,1.255905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38079,5.593633,5.814896,6.044911,1.123425,,,,,,,,,,,,,,,,,,,,23.4765,23.27549,23.07448,22.87347,22.67246,22.47145,0.9571893,49.15369,51.27005,53.3864,55.50276,57.61912,59.73548,1.21528,0.9765623,0.9784815,0.9804008,0.9823201,0.9842394,0.9861587,1.009827,,,,,,,,,,,
1994,22,3,8,,,249.8129,332.3026,442.0309,587.9921,2.353729,1966.385,1956.498,1946.66,1936.872,0.9849912,2773.379,2297.698,1903.603,1577.103,0.5686574,4850.08,4549.642,4267.815,4003.447,0.8254393,,4307.302,4322.381,4337.512,4352.695,1.010539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.893662,5.878496,5.863368,5.848279,0.9922996,,,,,,,,,,,,,,,,,,,,24.76238,24.2891,23.81583,23.34255,22.86928,22.396,0.9044366,45.01229,45.73489,46.45749,47.18009,47.90269,48.62529,1.080267,1.014213,1.011132,1.008051,1.004971,1.00189,0.998809,0.984812,,,,,,,,,,,
1994,23,1,5,,,146.9806,249.25,422.6786,716.7793,4.876694,1559.309,1799.764,2077.298,2397.629,1.537623,4144.287,3861.711,3598.402,3353.046,0.8090767,6187.607,6258.322,6329.845,6402.185,1.034679,,5567.157,5915.13,6284.854,6677.688,1.199479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.356386,6.654055,6.965663,7.291864,1.147171,,,,,,,,,,,,,,,,,,,,19.0776,19.23893,19.40026,19.5616,19.72293,19.88427,1.042284,48.91511,48.29908,47.68306,47.06704,46.45101,45.83498,0.9370312,1.012539,1.011134,1.009729,1.008324,1.006919,1.005514,0.9930622,,,,,,,,,,,
1994,24,3,7,,,164.7018,271.5107,447.5849,737.8431,4.479873,1869.883,2228.203,2655.186,3163.991,1.69208,5786.478,3867.531,2584.958,1727.718,0.2985786,7262.826,6447.1,5722.992,5080.212,0.6994814,,6705.266,6248.402,5822.666,5425.937,0.8092053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.700633,5.663252,5.626116,5.589223,0.9804566,,,,,,,,,,,,,,,,,,,,24.7438,24.58235,24.4209,24.25946,24.09801,23.93657,0.9673766,51.16913,51.37024,51.57134,51.77244,51.97355,52.17465,1.019651,1.026386,1.0174,1.008414,0.9994274,0.9904411,0.9814548,0.9562236,,,,,,,,,,,
1994,25,1,5,,,110.787,196.4938,348.5048,618.1141,5.5793,1120.109,1527.373,2082.716,2839.977,2.535446,6184.494,4829.317,3771.095,2944.755,0.4761513,6583.925,6627.993,6672.355,6717.015,1.020214,,6295.559,6457.871,6624.368,6795.157,1.079357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.265775,6.383256,6.50294,6.624868,1.05731,,,,,,,,,,,,,,,,,,,,20.43376,20.59324,20.75273,20.91222,21.0717,21.23119,1.039025,52.00918,51.88454,51.75991,51.63527,51.51063,51.386,0.9880179,1.004262,1.004542,1.004823,1.005104,1.005385,1.005666,1.001398,,,,,,,,,,,
1994,26,2,1,,,88.53689,165.4089,309.025,577.3356,6.520848,699.5834,1109.323,1759.044,2789.301,3.987089,7143.309,5452.404,4161.757,3176.621,0.4446988,6986.21,6954.795,6923.521,6892.387,0.9865702,,6019.905,6139.349,6261.163,6385.395,1.060713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.806861,4.816236,4.825629,4.835041,1.005862,,,,,,,,,,,,,,,,,,,,24.78919,24.78898,24.78878,24.78857,24.78836,24.78816,0.9999585,51.31698,51.72539,52.13379,52.5422,52.9506,53.35901,1.039792,1.024269,1.014288,1.004306,0.9943252,0.9843438,0.9743626,0.9512759,,,,,,,,,,,
1994,27,2,9,,,99.00119,205.2168,425.3883,881.7756,8.906717,2460.225,2768.951,3116.418,3507.488,1.425678,2479.858,2557.197,2636.948,2719.185,1.096508,5627.208,6052.257,6509.411,7001.096,1.244151,,4836.02,5459.346,6163.014,6957.378,1.438658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.236659,5.609729,6.009377,6.437497,1.229314,,,,,,,,,,,,,,,,,,,,27.31193,26.84494,26.37796,25.91097,25.44399,24.977,0.9145091,50.60719,51.79737,52.98757,54.17775,55.36795,56.55814,1.117591,1.010811,1.013767,1.016723,1.019679,1.022635,1.025591,1.014621,,,,,,,,,,,
1994,28,3,2,,,208.1938,307.8,455.0609,672.7759,3.231489,1714.353,1675.413,1637.358,1600.167,0.933394,1493.85,1441.222,1390.449,1341.464,0.8979906,3504.663,3484.236,3463.928,3443.739,0.9826164,,3122.49,3375.615,3649.26,3945.089,1.263443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.401206,5.441763,5.482625,5.523794,1.022696,,,,,,,,,,,,,,,,,,,,24.4511,24.04762,23.64415,23.24067,22.83719,22.43372,0.9174931,48.78305,48.80868,48.8343,48.85993,48.88556,48.91119,1.002627,0.9490712,0.9662153,0.9833593,1.000503,1.017648,1.034792,1.09032,,,,,,,,,,,
1994,29,2,9,,,98.71986,181.028,331.9608,608.7344,6.166282,1458.092,1663.742,1898.398,2166.15,1.485607,2773.987,2686.11,2601.017,2518.619,0.9079421,4385.628,4618.395,4863.516,5121.646,1.167825,,4008.218,4350.556,4722.132,5125.444,1.278734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.359211,5.736614,6.140594,6.573023,1.226491,,,,,,,,,,,,,,,,,,,,23.08545,22.99026,22.89508,22.79989,22.7047,22.60951,0.9793837,52.14368,52.12654,52.10941,52.09228,52.07515,52.05801,0.9983572,1.014611,1.015625,1.01664,1.017654,1.018668,1.019683,1.004999,,,,,,,,,,,
1994,30,4,4,,,106.6125,198.6393,370.1025,689.571,6.468013,1944.407,1937.645,1930.906,1924.191,0.9896032,3377.653,2950.723,2577.757,2251.932,0.666715,4943.309,5099.159,5259.922,5425.753,1.097595,,4672.782,5025.464,5404.765,5812.694,1.243947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.012653,5.34742,5.704544,6.085518,1.214031,,,,,,,,,,,,,,,,,,,,21.62834,22.94734,24.26633,25.58533,26.90433,28.22333,1.304924,43.31813,43.93708,44.55603,45.17498,45.79393,46.41288,1.071442,0.9787088,1.000401,1.022093,1.043785,1.065478,1.08717,1.110821,,,,,,,,,,,
1994,31,2,9,,,154.1832,255.4085,423.0909,700.8614,4.545642,1404.159,1353.919,1305.476,1258.767,0.8964559,3962.553,4054.661,4148.909,4245.348,1.071367,5652.263,5683.918,5715.75,5747.76,1.016895,,5164.255,5509.379,5877.567,6270.363,1.214185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.887688,6.361509,6.873462,7.426615,1.261381,,,,,,,,,,,,,,,,,,,,21.13844,21.33434,21.53024,21.72615,21.92205,22.11795,1.046338,47.60975,46.32403,45.03831,43.7526,42.46688,41.18117,0.8649736,1.035222,1.020014,1.004807,0.9895988,0.974391,0.9591833,0.9265482,,,,,,,,,,,
1994,32,4,4,,,187.5713,224.7577,269.3163,322.7089,1.72046,2656.651,3043.6,3486.909,3994.788,1.503693,3353.84,1871.401,1044.218,582.6608,0.1737295,6842.069,5420.886,4294.9,3402.797,0.4973345,,6167.818,4943.753,3962.616,3176.196,0.5149626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.875438,5.569282,3.938435,2.785148,0.3536499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9909298,1.00046,1.00999,1.01952,1.029049,1.038579,1.048086,,,,,,,,,,,
